0,0,149.104052111506,0,0,0,0,0,480.774716317654,0,0,0,0,0,0,0,0,0,55.544886380434,0,0,0,0,0,0.771113157272339,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54704615473747,0,11.4983891099691,0,376.451936393976,0,0.579468339681625,0,10.7207235097885,5.54529963433743,287.38717456162,0.427377820014954,0,0,0,0,577.106867179275,0,0,0,0,0,11.9565289318562,0,0,0,0,0,0,4.44652169942856,0,0,0,0,0,2.12180623412132,0,0,0,0,0,27.2731479257345,0,1.38200753927231,392.751130014658,0,235.001225203276,0,0.983066588640213
0,0,0,156.399991691113,0,0,0,0,0,250.951955959201,0,0,0,0,0,0,1.25488126277924,0.624681115150452,63.3901243209839,0,0,0,0,11.318896561861,0,0.35056135058403,0,0,0,0,0,0,0,0,0,0,0,0.98932933807373,0,5.17865991592407,0,296.41669768095,0,0,0,400.613644562662,0,0.620471477508545,0,320.562662571669,0,0,0,0,0,335.683750122786,0,9.99411374330521,0,0,0,68.8161174058914,14.1187781989574,0,0,0,2.98011431097984,0,0,0,2.20082750916481,0,7.67195285856724,0,0,0,0,0,258.15367796272,0,22.4755400419235,0,311.140032380819,0,490.569551944733,6.91946785151958,0
149.104052111506,0,0,0,147.909875839949,0,0,0,524.914023369551,0,0,0,0,0,0,0,0.554851844906807,0,7.35162924975157,0,1.66285900771618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4944241642952,0.898124873638153,0,0,19.7406220957637,0.808035351336002,150.110026761889,0,0,0.952634744346142,46.6635256558657,5.55607618391514,155.341688089073,4.35744100809097,80.028614282608,0,0,0,628.339298665524,0,25.7889959216118,0,71.5020183026791,0,13.3764225691557,0,0,45.6120805740356,0,0,0,0,0,0,0,0,0,68.0430553108454,0,0,0,0,0.194699823856354,44.4342902079225,0,9.44793049991131,291.235316507518,1.66293236613274,857.762519098818,0,18.2404502779245
0,156.399991691113,0,0,0,276.67978939414,0,0,0,189.779397189617,0,0.191800773143768,0,0,0,0,0,0.398646548390388,4.85556542128325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87906488776207,0,7.00779061764479,0.561234667897224,65.5377786755562,0,0,0,94.5278041288257,0.995616793632507,0,0,184.259053118527,0,29.3396459817886,0,0,0,291.710205197334,0,96.893823646009,0,62.5229943394661,0,165.259215772152,27.9247068464756,0,0,0,0,0,0,0,9.18880672752857,0,73.7120651900768,0,0,0,0,0,21.1600452885032,0,8.43563012778759,0,177.74668288976,0,960.736322715878,2.24283803999424,0
0,0,147.909875839949,0,0,0,0,0,56.7373953461647,0,0,0,0,0,4.57531714439392,0,0.498236835002899,1.17559725046158,4.38849174976349,0,146.93617528677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195338845252991,0.700552389025688,326.388570234179,0,0,0,24.4910865426064,1.38996608555317,50.3631442859769,0,0,0.597889333963394,45.3957113102078,7.09219673275948,33.3335417360067,8.8340545296669,715.63280877471,0,0,0,151.747594714165,0,5.07456818968058,0,0.998132184147835,0,0.166042625904083,0,0,151.089743107557,0,0,0,0,0,0,0,0,0,3.10059887170792,0,0,0,0,0,216.420531243086,0,5.86135409772396,2290.50618836284,0.335417091846466,449.278991170228,0,0.696233868598938
0,0,0,276.67978939414,0,0,0,0,0,54.419269323349,0,0,0,0,0,0,0,0,0,120.144487261772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34778864681721,0,0,0,1.64981960505247,0,8.38255064189434,0,0,0,1.0033392906189,0,0,0,8.77938605844975,0,54.0693988204002,0,0,0,0,0,6.47195082902908,0,18.0282391905785,0,4,0.397999495267868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96173851191998,0,0,0,310.49873162806,1.4844606667757,390.850627958775,0,0
0,0,0,0,0,0,0,0,0,0,101.339214682579,0,23.3589520454407,0,0,0,0,0,0,0,36.7694888114929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09370756149292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268.992162287235,0,0,0,5.11390405893326,0,30.0015569329262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.503447413445,0,2.09865093231201,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,59.3813581466675,0,0,0,0,0,61.1732171177864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3630349636078,0,0,0,58.5963797569275,0,88.9228256940842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361754387617111,0,0,0,107.779877662659,0,4.33611464500427,0,0
480.774716317654,0,524.914023369551,0,56.7373953461647,0,0,0,0,0,0,0,0,0,17.0924210846424,0,9.91335308551788,0,46.547305971384,0,0,0,0,0,421.907110437751,0,262.28175675869,0,0,0,0,0,0,0,0,0,0,0,163.498226195574,0,2.49339413642883,0.70714145898819,78.8469234406948,0,0,0,5.52292865514755,1.42647510766983,70.3477640151978,0,106.13144505024,0,0,0,540.430401936173,0,1.60450577735901,0,0,0,6.95205718278885,0,0,0,0,0,0,9.05315941572189,0,8.20166593790054,0,0,0,2.41445472836494,0,0,0,0,0,0.424699932336807,0,35.6630958616734,1044.7935231477,1.7330239713192,337.951875135303,0,2.16131329536438
0,250.951955959201,0,189.779397189617,0,54.419269323349,0,0,0,0,0,0,0,0,0,294.0684491992,6.14216609299183,363.785180538893,29.8340885639191,0,0,0,0,84.6933706402779,0,4.7374115884304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2826840877533,0,0,0,0.216622456908226,0,0,0,194.583383917809,0,0,0,0,0,638.493589967489,0,0,0,0,0,239.453345865011,0,0,0,0,374.075040280819,0,91.2427485585213,0,0,0,0,0,0,0,0,0,0,0,66.4467266350985,0,1069.11707520485,1.0338534116745,188.187321662903,0,0
