0,1.32075e-05,0.0272976939,0.0014450734,8.386e-07,0,0.05561174,4.8218e-06,1.8868e-06,0,0.0732897275,6.0797e-06,0.0174821803,8.386e-07,1.8868e-06,0,0.0205524109,6.499e-06,0.0356115304,0.0022591195,0,0,0.0001417191,1.74004e-05,4.193e-07,0,0,0,0.0028989518,8.386e-07,8.57442e-05,9.6436e-06,0.0002691824,0.0001417191,1.25786e-05,6.289e-07,0.0044616352,1.4675e-06,0,4.193e-07,2.096e-07,0,5.87e-06,2.096e-07,6.289e-07,6.289e-07,2.7254e-06,6.289e-07,1.6771e-06,6.289e-07,1.88679e-05,2.096e-07,0,0,2.096e-07,0,0.1152327044,2.57862e-05,0.0007392034,1.38365e-05,0.0055138365,8.5954e-06,0.013378826,5.4507e-06,2.9979e-05,4.6122e-06,0.00020587,4.8218e-06,0.0158155136,1.29979e-05,0.0106360587,2.85115e-05,0.0271756813,1.27883e-05,0.0142396226,1.06918e-05,0.0325446541,9.0566e-05,3.33333e-05,2.096e-07,0.0197113208,2.096e-07,4.1929e-06,0,0.0139591195,4.193e-07,8.3857e-06,0,0.0025039832,2.096e-07
3.45191e-05,0,0.0001243742,0.0254690382,0,5.27e-07,3.1621e-06,0.0761797101,0,2.635e-07,9.4862e-06,0.0337831357,4.2161e-06,0.0028366271,0,0,1.8445e-06,0.0078961792,0.0001913043,0.0085952569,0,0,5.7971e-06,9.77602e-05,0,1.3175e-06,0,0,2.635e-06,0.0015855072,7.3781e-06,7.3781e-06,1.44928e-05,0.0002068511,0,2.108e-06,5.27e-07,6.19236e-05,0,1.3175e-06,0,2.108e-06,0,1.581e-06,0,2.635e-06,0,0.0001918314,0,3.6891e-06,0,1.3175e-06,0,0,0,2.635e-07,7.9051e-06,0.0946092227,3.4256e-06,0.000314361,2.108e-06,0.0070561265,2.635e-07,0.0065610013,0,0.0044606061,3.4256e-06,3.18841e-05,5.7444e-05,0.0098440053,1.81818e-05,0.0115620553,3.00395e-05,0.014597892,4.71673e-05,0.0013913043,8.03689e-05,0.0742202899,0,4.2161e-06,1.581e-06,0.0001675889,0,0,1.054e-06,0.0001140975,0,0,2.635e-07,5.2701e-06
0.0130941509,1.64151e-05,0,0.0313698113,0.0348033962,1.1321e-06,0.323460566,0.0049075472,0.0070545283,1.887e-07,0.0213532075,0.0002766038,0.0272769811,0.0002535849,0.0010873585,9.434e-07,0.0008492453,1.83019e-05,0.0318037736,0.0066228302,4.01887e-05,2.4528e-06,0.255079434,0.0138937736,0.0287603774,1.50943e-05,0.0018924528,0,0.0015460377,3.7736e-06,0.0260173585,0.0057660377,0.0131056604,0.0001281132,0.0002507547,3.774e-07,6.7925e-06,9.434e-07,0,1.887e-07,0,7.547e-07,5.01887e-05,1.8868e-06,1.3208e-06,1.5094e-06,3.3962e-06,4.3396e-06,4.1509e-06,1.5094e-06,8.6792e-06,0,0,3.774e-07,1.887e-07,0,0.000750566,7.3585e-06,0.0002090566,2.4528e-06,0.0002250943,3.5849e-06,0.0004626415,1e-05,5.8491e-06,1.3208e-06,0.0001611321,2.0755e-06,0.0002450943,1.3208e-06,0.0371983019,0.000789434,0.0128892453,0.0002098113,0.0015911321,3.24528e-05,0.0187828302,0.0006675472,1.98113e-05,1.887e-07,0.0015383019,9.434e-07,3.2075e-06,0,0.0013790566,1.8868e-06,8.1132e-06,0,0.000444717,1.887e-07
0.0002529313,0.0097060302,0.0220001675,0,6.0302e-06,0.0258256281,0.0082579564,0.2644884422,5.025e-07,0.0013125628,0.0013978224,0.0293211055,0.0024167504,0.0297726968,6.7e-07,0.0004743719,2.29481e-05,0.0016378559,0.0029778894,0.0674946399,5.5276e-06,4.95812e-05,0.0115897822,0.2562656616,2.49581e-05,0.0400842546,1.675e-07,1.59129e-05,0.000181072,8.57621e-05,0.0080469012,0.0289658291,0.0024901173,0.0076547739,3.3501e-06,4.70687e-05,3.35e-07,6.96817e-05,0,1.34e-06,0,0.0002899497,9.2127e-06,0.0001897822,1.1725e-06,5.09213e-05,1.675e-07,0.0002557789,1.675e-07,6.95142e-05,6.7e-07,6.0302e-06,0,5.0251e-06,0,2.3451e-06,2.71357e-05,0.0010011725,1.32328e-05,0.0002326633,6.0302e-06,0.0005353434,1.25628e-05,0.0010844221,1.675e-07,0.0001938023,8.0402e-06,9.56449e-05,0.0001298157,0.0002222781,0.001680737,0.0646552764,0.001319263,0.0279651591,0.0002082077,0.001638191,0.0016969849,0.0402788945,1.8425e-06,1.52429e-05,2.78057e-05,5.49414e-05,1.675e-07,3.3501e-06,2.21106e-05,0.0001485762,1.675e-07,2.0101e-06,6.0302e-06,2.42881e-05
4.329e-06,0,0.0827194805,1.2987e-05,0,8.658e-07,0.0165082251,8.658e-07,0.0043463203,0,8.658e-07,0,5.62771e-05,0,0.061952381,0,1.21212e-05,0,8.658e-07,0,0.0099177489,1.7316e-06,0.0435385281,2.07792e-05,0.1476103896,2.42424e-05,0.1381766234,0,0.0309402597,0,0.0103974026,7.7922e-06,0,0,8.658e-07,0,2.77056e-05,0,8.658e-07,0,0,0,0.0012554113,0,1.99134e-05,0,0.0004415584,0,5.02165e-05,0,5.45455e-05,0,8.658e-07,0,5.45455e-05,0,2.5974e-06,0,1.47186e-05,8.658e-07,1.03896e-05,0,1.7316e-06,0,6.0606e-06,0,0.0003212121,8.658e-07,8.658e-07,0,0.01664329,0,0.0023012987,0,7.18615e-05,0,0.0001194805,0,6.0606e-06,0,0.0001238095,0,0.0059367965,0,0.0129939394,0,0.0076597403,0,0.0108943723,0
0,1.1173e-06,0,0.1362916201,0,0,0,0.118196648,0,0.0207698324,0,1.11732e-05,0,0.0002223464,0,0.0096268156,0,0,0,0,2.2346e-06,0.0121251397,2.2346e-06,0.0097005587,4.4693e-06,0.2041921788,0,0.0861418994,0,0.0095027933,5.5866e-06,8.15642e-05,0,0,0,3.352e-06,0,0.0007128492,0,0,0,0.0067698324,1.34078e-05,0.000301676,3.352e-06,6.48045e-05,0,0.0001083799,0,9.60894e-05,0,4.4693e-06,0,1.22905e-05,0,4.4693e-06,0,1.1173e-06,0,4.4693e-06,0,4.4693e-06,0,0,0,2.4581e-05,0,1.34078e-05,0,0,0,0.0201351955,0,0.0121027933,0,1.1173e-06,0,8.37989e-05,0,0,0,7.82123e-05,0,0.0017430168,0,0.0013765363,0,0.0015921788,0,0.0005139665
0.0510417455,1.455e-07,0.2366248727,0.0035346909,0.0046405818,1.455e-07,0,0.0009253818,0.0107541818,0,0.0288229818,1.01818e-05,0.0738765091,2.90909e-05,0.0047101091,0,3.91273e-05,1.455e-07,0.0009824,0.0001006545,2.3273e-06,0,0.0210208,0.0018270545,0.0050005818,2.1818e-06,0.0001461818,0,0.0005092364,2.909e-07,0.0039937455,0.0009278545,0.0023677091,1.6e-05,5.54182e-05,4.364e-07,2.4727e-06,0,2.909e-07,0,1.455e-07,1.455e-07,7.88364e-05,2.909e-07,4.364e-07,1.455e-07,5.2364e-06,0,1.8909e-06,4.364e-07,2.7636e-06,0,0,1.455e-07,2.909e-07,0,0.0006605091,2.909e-07,2.54545e-05,2.909e-07,0.0001698909,1.455e-07,0.0001221818,1.1636e-06,1.4545e-06,4.364e-07,4.26182e-05,2.909e-07,3.38909e-05,0,0.0442708364,0.0001047273,0.0048250182,3.25818e-05,0.0015056,4.0727e-06,0.0094125091,7.54909e-05,4.6545e-06,1.455e-07,0.0002917818,2.909e-07,5.9636e-06,0,0.0003636364,2.909e-07,1.33818e-05,0,0.0001297455,1.455e-07
3.125e-06,0.0422126838,0.0009466912,0.2497987132,1.838e-07,0.0253659926,0.0002371324,0,0,0.0129273897,3.34559e-05,0.0727483456,0.0001347426,0.1067704044,0,0.0008724265,7.353e-07,0.0002724265,2.46324e-05,0.0007610294,9.191e-07,2.57353e-05,0.0005380515,0.0070402574,1.1029e-06,0.01275,0,2.55515e-05,4.0441e-06,2.90441e-05,0.0002601103,0.0002158088,7.83088e-05,1.72794e-05,0,7.353e-07,0,8.73162e-05,0,3.676e-07,0,0.0003283088,1.06618e-05,0.000246875,3.676e-07,3.78676e-05,0,0.0001033088,0,5.69853e-05,1.838e-07,1.6544e-06,0,5.8824e-06,0,1.6544e-06,5.515e-07,0.0006838235,3.676e-07,1.63603e-05,1.838e-07,0.0002273897,1.838e-07,0.0003170956,1.838e-07,8.91544e-05,1.838e-07,5.8824e-06,1.1029e-06,4.9632e-06,8.58456e-05,0.021321875,5.23897e-05,0.0215244485,2.48162e-05,0.0008213235,9.11765e-05,0.0089056985,0,2.0221e-06,1.838e-07,2.94118e-05,0,4.9632e-06,7.353e-07,0.0001935662,0,4.4118e-06,0,4.04412e-05
0,0,0.065625,0,0.0163722222,0,0.18885,0,0,0,2.7778e-06,0,0.0132611111,0,0.1142444444,0,5.5556e-06,0,2.7778e-06,2.7778e-06,5.5556e-06,0,0.0001722222,0,0.0002444444,0,0.0001138889,0,0.0015638889,0,6.11111e-05,0,0,0,0,2.7778e-06,2.7778e-06,0,0,0,0,0,0.0004055556,0,1.11111e-05,0,4.72222e-05,0,1.94444e-05,0,1.94444e-05,0,0,0,0,0,2.7778e-06,0,1.38889e-05,2.7778e-06,8.3333e-06,0,0,0,8.3333e-06,0,0.0001416667,2.7778e-06,2.7778e-06,0,0.0534194444,0,0.0092361111,0,0.0024805556,0,0.0033916667,0,8.3333e-06,0,0.0004916667,0,1.66667e-05,0,0.0008388889,0,6.11111e-05,0,0.0003527778,0
0,3.8462e-06,0,0.0458576923,0,0.0640653846,0,0.2778115385,0,0,0,1.53846e-05,0,0.0008576923,0,0.0486346154,0,0,0,0,0,0.0006884615,0,0.0011230769,0,0.0333346154,0,0.0006192308,0,0.0001,0,0.0001115385,0,0,0,0,0,0.0007346154,0,0,0,0.0016269231,7.6923e-06,0.0002730769,0,7.69231e-05,0,0.0001115385,0,0.0001,0,0,0,2.30769e-05,0,0,0,0,0,0,0,3.8462e-06,0,3.8462e-06,0,0,0,0,0,0,0,0.0269,0,0.0158076923,0,0,0,0.0004,0,0,0,6.53846e-05,0,2.69231e-05,0,0.0004730769,0,5.38462e-05,0,8.84615e-05
